CRASH_DATE,CRASH_TIME,BOROUGH,ZIP_CODE,LATITUDE,LONGITUDE,LOCATION,ON_STREET_NAME,CROSS_STREET_NAME,OFF_STREET_NAME,INJURED_PERSONS,KILLED_PERSONS,INJURED_PEDESTRIANS,KILLED_PEDESTRIANS,INJURED_CYCLISTS,KILLED_CYCLISTS,INJURED_MOTORISTS,KILLED_MOTORISTS,CONTRIBUTING_FACTOR_VEHICLE_1,CONTRIBUTING_FACTOR_VEHICLE_2,CONTRIBUTING_FACTOR_VEHICLE_3,CONTRIBUTING_FACTOR_VEHICLE_4,CONTRIBUTING_FACTOR_VEHICLE_5,COLLISION_ID,VEHICLE_TYPE_1,VEHICLE_TYPE_2,VEHICLE_TYPE_3,VEHICLE_TYPE_4,VEHICLE_TYPE_5
08/08/2016,11:00,STATEN ISLAND,10309,40.542603,-74.20835,POINT (-74.20835 40.542603),,,655       ROSSVILLE AVENUE              ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3496988,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/08/2016,23:48,BROOKLYN,11236,40.64418,-73.90378,POINT (-73.90378 40.64418),,,9512      GLENWOOD ROAD                 ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3496559,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/09/2016,13:00,,,40.663227,-73.93159,POINT (-73.93159 40.663227),UTICA AVENUE                    ,EAST NEW YORK AVENUE,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3497300,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/04/2016,8:30,BROOKLYN,11203,40.653088,-73.94211,POINT (-73.94211 40.653088),LINDEN BOULEVARD                ,EAST 38 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3498091,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/10/2016,18:30,,,40.682037,-74.00232,POINT (-74.00232 40.682037),BROOKLYN QUEENS EXPRESSWAY      ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,3499210,PASSENGER VEHICLE,OTHER,OTHER,PASSENGER VEHICLE,PASSENGER VEHICLE
08/05/2016,14:30,QUEENS,11432,40.713215,-73.79725,POINT (-73.79725 40.713215),,,167-01    GOTHIC DRIVE                  ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3494680,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,TAXI,
07/31/2016,3:15,MANHATTAN,10002,40.720707,-73.981316,POINT (-73.981316 40.720707),EAST HOUSTON STREET             ,AVENUE C,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3495301,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
08/06/2016,2:35,,,40.90298,-73.87868,POINT (-73.87868 40.90298),MAJOR DEEGAN EXPRESSWAY         ,,,1,0,0,0,0,0,1,0,Unsafe Speed,,,,,3495022,MOTORCYCLE,MOTORCYCLE,,,
07/27/2016,11:45,BROOKLYN,11226,40.644722,-73.96122,POINT (-73.96122 40.644722),BEVERLEY ROAD                   ,EAST 19 STREET,,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Unspecified,,,,3489564,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/11/2016,7:55,,,40.747295,-73.97405,POINT (-73.97405 40.747295),2 AVENUE                        ,,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3498466,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/15/2016,21:17,,,,,,BROOKLYN BATTERY TUNNEL         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3502154,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/03/2016,18:10,,,40.73088,-73.871635,POINT (-73.871635 40.73088),WOODHAVEN BOULEVARD             ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3494406,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/09/2016,19:30,,,40.584137,-73.96386,POINT (-73.96386 40.584137),BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3498048,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/02/2016,15:40,,,,,,BRONX WHITESTONE BRIDGE         ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3493712,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/16/2016,19:00,MANHATTAN,10036,40.756565,-73.99028,POINT (-73.99028 40.756565),WEST 41 STREET                  ,8 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3501478,OTHER,,,,
08/17/2016,22:35,,,40.873737,-73.90593,POINT (-73.90593 40.873737),MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3506833,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/19/2016,13:15,,,40.73046,-73.9515,POINT (-73.9515 40.73046),GREENPOINT AVENUE               ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3504770,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,SPORT UTILITY / STATION WAGON,,
08/18/2016,11:20,,,40.87931,-73.90314,POINT (-73.90314 40.87931),MAJOR DEEGAN EXPRESSWAY         ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3504600,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/07/2016,15:30,BROOKLYN,11220,40.642174,-74.02064,POINT (-74.02064 40.642174),60 STREET                       ,3 AVENUE,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,,,,3495762,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/13/2016,20:47,BRONX,10451,40.826283,-73.92566,POINT (-73.92566 40.826283),GERARD AVENUE                   ,EAST 158 STREET,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3499487,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,PASSENGER VEHICLE,
08/15/2016,10:11,BROOKLYN,11207,40.65775,-73.88999,POINT (-73.88999 40.65775),,,819       PENNSYLVANIA AVENUE           ,2,0,1,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3501136,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/11/2016,13:45,BROOKLYN,11234,40.6224,-73.936646,POINT (-73.936646 40.6224),FLATBUSH AVENUE                 ,KINGS HIGHWAY,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3498706,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/07/2016,3:15,,,,,,BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Tire Failure/Inadequate,,,,,3497230,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/05/2016,10:25,,,40.759624,-73.85817,POINT (-73.85817 40.759624),ASTORIA BOULEVARD               ,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,3496926,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,
07/28/2016,9:36,,,40.6665,-73.9962,POINT (-73.9962 40.6665),GOWANUS EXPY (BQE)              ,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3490164,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,20:30,BROOKLYN,11234,40.615433,-73.91388,POINT (-73.91388 40.615433),MILL AVENUE                     ,AVENUE U,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,,,,3506070,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
07/29/2016,16:30,QUEENS,11375,40.71976,-73.84369,POINT (-73.84369 40.71976),AUSTIN STREET                   ,71 ROAD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3490791,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/19/2016,18:51,BROOKLYN,11226,40.635933,-73.96249,POINT (-73.96249 40.635933),EAST 16 STREET                  ,NEWKIRK AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3504688,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/07/2016,17:35,BROOKLYN,11230,40.630512,-73.957306,POINT (-73.957306 40.630512),AVENUE H                        ,OCEAN AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3495722,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
07/30/2016,10:30,BRONX,10473,40.822124,-73.85736,POINT (-73.85736 40.822124),,,1950      LAFAYETTE AVENUE              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3500089,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/11/2016,9:20,MANHATTAN,10004,40.703445,-74.0131,POINT (-74.0131 40.703445),,,24        WHITEHALL STREET              ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3498422,Tow Truck / Wrecker,,,,
07/27/2016,18:00,MANHATTAN,10016,40.74445,-73.97304,POINT (-73.97304 40.74445),EAST 35 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3489231,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/11/2016,20:30,,,40.65904,-73.87593,POINT (-73.87593 40.65904),COZINE AVENUE                   ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unspecified,,,,3498779,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/08/2016,13:20,BROOKLYN,11206,40.693184,-73.94221,POINT (-73.94221 40.693184),,,219       PULASKI STREET                ,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,3495898,SMALL COM VEH(4 TIRES) ,SMALL COM VEH(4 TIRES) ,,,
08/15/2016,13:15,QUEENS,11434,40.657875,-73.77051,POINT (-73.77051 40.657875),175 STREET                      ,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3501251,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/18/2016,16:15,BROOKLYN,11220,40.64694,-74.020935,POINT (-74.020935 40.64694),,,150       55 STREET                     ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3503162,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/13/2016,12:15,MANHATTAN,10036,40.757996,-73.98923,POINT (-73.98923 40.757996),,,680       8 AVENUE                      ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3499442,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/19/2016,13:50,,,40.665268,-73.827705,POINT (-73.827705 40.665268),BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,Unspecified,,,3504044,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
08/11/2016,11:30,,,,,,LONG ISLAND EXPRESSWAY          ,11 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,,,,3499298,PASSENGER VEHICLE,OTHER,PASSENGER VEHICLE,,
08/04/2016,9:50,,,40.666435,-73.757385,POINT (-73.757385 40.666435),NORTH CONDUIT AVENUE            ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3494334,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/11/2016,16:00,,,40.624973,-74.144325,POINT (-74.144325 40.624973),FOREST AVENUE                   ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3499047,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/05/2016,8:20,BRONX,10474,40.80578,-73.877304,POINT (-73.877304 40.80578),,,355       FOOD CENTER DRIVE             ,0,0,0,0,0,0,0,0,Backing Unsafely,Backing Unsafely,,,,3495498,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,SPORT UTILITY / STATION WAGON,,
08/02/2016,8:45,QUEENS,11694,40.579334,-73.83389,POINT (-73.83389 40.579334),,,147       BEACH 113 STREET              ,0,0,0,0,0,0,0,0,Animals Action,,,,,3493002,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/03/2016,16:22,BRONX,10451,40.82113,-73.92565,POINT (-73.92565 40.82113),GRAND CONCOURSE                 ,EAST 153 STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3495533,SMALL COM VEH(4 TIRES) ,,,,
08/17/2016,18:55,,,40.90034,-73.90591,POINT (-73.90591 40.90034),HENRY HUDSON PARKWAY            ,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3506008,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
07/28/2016,16:40,QUEENS,11373,40.73088,-73.871635,POINT (-73.871635 40.73088),60 AVENUE                       ,60 ROAD,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3490460,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/27/2016,0:00,BROOKLYN,11208,40.688854,-73.870575,POINT (-73.870575 40.688854),,,66        LINCOLN AVENUE                ,0,0,0,0,0,0,0,0,Unspecified,,,,,3492161,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
08/10/2016,10:15,BROOKLYN,11207,40.675816,-73.895836,POINT (-73.895836 40.675816),ATLANTIC AVENUE                 ,NEW JERSEY AVENUE,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3497398,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/09/2016,17:30,,,40.761383,-73.83885,POINT (-73.83885 40.761383),VAN WYCK EXPWY                  ,,,0,0,0,0,0,0,0,0,Other Vehicular,,,,,3497633,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/15/2016,6:45,,,40.635136,-73.8912,POINT (-73.8912 40.635136),ROCKAWAY PARKWAY                ,,,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Unsafe Speed,,,,3501071,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
07/27/2016,17:00,,,40.762707,-73.98322,POINT (-73.98322 40.762707),WEST 52 STREET                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3491503,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,
08/03/2016,7:45,,,40.7375,-73.93385,POINT (-73.93385 40.7375),LONG ISLAND EXPRESSWAY          ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3496061,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
03/03/2020,5:51,BRONX,10458,,,,EAST FORDHAM ROAD               ,SOUTHERN BOULEVARD,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4297241,Sedan,Sedan,,,
07/30/2016,18:10,MANHATTAN,10031,40.82097,-73.955086,POINT (-73.955086 40.82097),,,610       WEST 136 STREET               ,0,0,0,0,0,0,0,0,Pavement Defective,,,,,3491643,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/17/2016,13:50,BROOKLYN,11230,40.632294,-73.96678,POINT (-73.96678 40.632294),CONEY ISLAND AVENUE             ,FOSTER AVENUE,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3501787,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/14/2016,17:50,,,40.73937,-73.79189,POINT (-73.79189 40.73937),LONG ISLAND EXPRESSWAY          ,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,,,3501269,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/06/2016,4:00,,,40.7699,-73.91608,POINT (-73.91608 40.7699),GRAND CENTRAL PKWY              ,,,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3498365,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/06/2016,19:00,,,40.859547,-73.80091,POINT (-73.80091 40.859547),CITY ISLAND ROAD                ,,,1,0,0,0,1,0,0,0,Unspecified,,,,,3533198,BICYCLE,,,,
08/05/2016,0:00,,,40.8651,-73.92189,POINT (-73.92189 40.8651),SHERMAN AVENUE                  ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3497124,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE,,
08/03/2016,18:50,,,,,,QUEENS MIDTOWN TUNNEL           ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3496763,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/09/2016,12:45,MANHATTAN,10025,40.79398,-73.97229,POINT (-73.97229 40.79398),WEST 95 STREET                  ,BROADWAY,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3498513,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/04/2016,18:39,MANHATTAN,10036,40.75898,-73.99595,POINT (-73.99595 40.75898),10 AVENUE                       ,WEST 41 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3495307,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
08/10/2016,5:00,MANHATTAN,10032,40.83876,-73.93967,POINT (-73.93967 40.83876),WEST 165 STREET                 ,AUDUBON AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3497123,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/10/2016,11:30,BROOKLYN,11215,40.676712,-73.98665,POINT (-73.98665 40.676712),,,306       3 AVENUE                      ,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3498155,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/11/2016,19:21,,,40.70646,-74.00582,POINT (-74.00582 40.70646),FLETCHER STREET                 ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3498425,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
08/03/2016,13:33,,,,,,GRAND CENTRAL PARKWAY           ,MAIN STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3493682,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/13/2016,16:50,BROOKLYN,11233,40.677017,-73.92182,POINT (-73.92182 40.677017),ATLANTIC AVENUE                 ,RALPH AVENUE,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,,,,3500436,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/19/2016,12:30,BRONX,10462,40.833393,-73.85937,POINT (-73.85937 40.833393),,,1937      WESTCHESTER AVENUE            ,0,0,0,0,0,0,0,0,Unspecified,,,,,3505950,PASSENGER VEHICLE,PASSENGER VEHICLE,TAXI,,
07/28/2016,19:30,,,40.668373,-73.92264,POINT (-73.92264 40.668373),EASTERN PARKWAY                 ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3490648,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/05/2016,16:30,,,40.826275,-73.85971,POINT (-73.85971 40.826275),BRUCKNER BOULEVARD              ,WHITE PLAINS ROAD,,0,0,0,0,0,0,0,0,View Obstructed/Limited,Lane Marking Improper/Inadequate,,,,3495524,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/06/2016,15:20,,,40.578537,-74.169556,POINT (-74.169556 40.578537),,,2795      RICHMOND AVENUE               ,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3495248,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/06/2016,23:15,BRONX,10453,40.850502,-73.922104,POINT (-73.922104 40.850502),SEDGWICK AVENUE                 ,WEST 176 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3494968,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
08/12/2016,16:45,,,40.766155,-73.89226,POINT (-73.89226 40.766155),GRAND CENTRAL PKWY              ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3502105,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
08/19/2016,16:00,QUEENS,11354,40.764084,-73.83336,POINT (-73.83336 40.764084),PRINCE STREET                   ,35 AVENUE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3503710,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/28/2016,12:30,,,40.58999,-74.16652,POINT (-74.16652 40.58999),RICHMOND AVENUE                 ,,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3489848,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/18/2016,8:25,,,,,,PROSPECT EXPRESSWAY RAMP        ,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3502455,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
03/03/2020,7:51,,,,,,VERRAZANO BRIDGE LOWER          ,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,4296965,Sedan,Sedan,,,
08/07/2016,17:20,STATEN ISLAND,10306,40.573193,-74.11009,POINT (-74.11009 40.573193),CLAWSON STREET                  ,BURBANK AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3496977,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/16/2016,7:10,QUEENS,11419,40.688553,-73.816864,POINT (-73.816864 40.688553),,,104-72    128 STREET                    ,0,0,0,0,0,0,0,0,Unspecified,,,,,3503313,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
08/13/2016,18:15,BROOKLYN,11234,40.63021,-73.93294,POINT (-73.93294 40.63021),KINGS HIGHWAY                   ,AVENUE I,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Following Too Closely,,,,3505344,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
07/27/2016,15:45,QUEENS,11691,40.59272,-73.78338,POINT (-73.78338 40.59272),BEACH 53 STREET                 ,ROCKAWAY BEACH BOULEVARD,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3490326,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
08/20/2016,9:30,,,40.7861,-73.93967,POINT (-73.93967 40.7861),EAST 102 STREET                 ,,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,3505133,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
08/06/2016,10:15,BROOKLYN,11213,40.671303,-73.94405,POINT (-73.94405 40.671303),,,1025      SAINT JOHNS PLACE             ,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3495098,PASSENGER VEHICLE,VAN,SPORT UTILITY / STATION WAGON,,
08/16/2016,8:45,BROOKLYN,11212,40.65551,-73.92168,POINT (-73.92168 40.65551),EAST 91 STREET                  ,KINGS HIGHWAY,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3506104,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/14/2016,2:42,,,,,,QUEENSBORO BRIDGE UPPER         ,,,0,1,0,0,0,0,0,1,Driver Inexperience,Passing or Lane Usage Improper,,,,3500563,PASSENGER VEHICLE,MOTORCYCLE,MOTORCYCLE,PASSENGER VEHICLE,
08/07/2016,11:00,,,40.666588,-73.80809,POINT (-73.80809 40.666588),BELT PARKWAY                    ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3495187,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
08/08/2016,19:00,QUEENS,11416,40.688435,-73.83811,POINT (-73.83811 40.688435),106 STREET                      ,97 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3496676,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
07/30/2016,6:45,QUEENS,11432,40.708515,-73.8034,POINT (-73.8034 40.708515),,,87-22     PARSONS BOULEVARD             ,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,,,,3492442,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
08/11/2016,15:30,MANHATTAN,10028,40.77656,-73.95271,POINT (-73.95271 40.77656),EAST 84 STREET                  ,2 AVENUE,,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,,,,3498496,PASSENGER VEHICLE,TAXI,,,
07/29/2016,15:00,BROOKLYN,11203,40.64491,-73.92192,POINT (-73.92192 40.64491),CLARENDON ROAD                  ,EAST 58 STREET,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,Unspecified,Unspecified,,3492090,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
08/12/2016,12:00,BROOKLYN,11234,40.62636,-73.91901,POINT (-73.91901 40.62636),AVENUE K                        ,EAST 59 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3499548,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
